procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  1      0 2855004  54248 1077880    0    0     0    40  106  159  1  0 100  0  0
 0  0      0 2854980  54248 1077892    0    0     0    32   33   53  0  0 99  1  0
 0  0      0 2854788  54248 1077892    0    0     0     0   36   70  0  0 100  0  0
 0  0      0 2854820  54248 1077892    0    0     0     0   25   42  0  0 100  0  0
 0  0      0 2854820  54248 1077892    0    0     0     0   25   40  0  0 100  0  0
 0  0      0 2854820  54248 1077892    0    0     0     0   63   91  0  0 100  0  0
 0  0      0 2854728  54256 1077900    0    0     0    48   65  105  0  0 99  1  0
 0  0      0 2854704  54256 1077908    0    0     0     0   44   58  0  0 100  0  0
 0  0      0 2854580  54256 1077916    0    0     0     0   42   56  0  0 100  0  0
 0  0      0 2854636  54256 1077928    0    0     0     0   16   23  0  0 100  0  0
 0  0      0 2854636  54256 1077928    0    0     0     0   35   59  0  0 100  0  0
 0  0      0 2854636  54260 1077928    0    0     0    40   62   90  0  0 98  2  0
 0  0      0 2854760  54260 1077936    0    0     0    32   53  100  0  0 100  0  0
 0  0      0 2854792  54260 1077936    0    0     0     0   19   30  0  0 100  0  0
 0  0      0 2854824  54260 1077936    0    0     0     0   48   97  0  0 100  0  0
 0  0      0 2854856  54260 1077936    0    0     0     0   51  114  0  0 100  0  0
 0  0      0 2854664  54260 1077936    0    0     0    32   52  115  0  0 98  2  0
 0  0      0 2854664  54260 1077936    0    0     0    20   25   30  0  0 100  0  0
 0  0      0 2854664  54260 1077936    0    0     0     0   23   34  0  0 100  0  0
 0  0      0 2854664  54260 1077936    0    0     0     0   17   22  0  0 100  0  0
 0  0      0 2854664  54260 1077936    0    0     0     0   22   32  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2854664  54264 1077936    0    0     0    16   29   47  0  0 99  2  0
 0  0      0 2854664  54264 1077936    0    0     0     0   23   32  0  0 100  0  0
 0  0      0 2854664  54264 1077936    0    0     0     8   18   21  0  0 100  0  0
 0  0      0 2854696  54264 1077936    0    0     0     0   21   27  0  0 100  0  0
 0  0      0 2854696  54264 1077936    0    0     0     0   14   24  0  0 100  0  0
 0  0      0 2854696  54264 1077936    0    0     0    16   30   48  0  0 99  1  0
 0  0      0 2854572  54264 1077936    0    0     0     0   20   20  0  0 100  0  0
 0  0      0 2854572  54264 1077936    0    0     0     8   43   61  0  0 100  0  0
 0  0      0 2854448  54264 1077960    0    0     0     0   93  111  1  0 100  0  0
 0  0      0 2854464  54264 1077960    0    0     0     0   29   43  0  0 100  0  0
 0  0      0 2854464  54272 1077960    0    0     0    40   19   34  0  0 99  1  0
 0  0      0 2854464  54272 1077960    0    0     0     0   48   97  0  0 100  0  0
 1  0      0 2844892  54300 1080580    0    0  2708     0  832  732  3  3 90  5  0
 0  0      0 2849876  54300 1082552    0    0  1892    32  373  264  3  2 93  2  0
 0  0      0 2849908  54300 1082552    0    0     0     0   16   23  0  0 100  0  0
 0  0      0 2849940  54308 1082552    0    0     0    68   26   41  0  0 98  2  0
 0  0      0 2849940  54308 1082552    0    0     0     0   13   19  0  0 100  0  0
 0  0      0 2849940  54308 1082552    0    0     0     0   26   33  0  0 100  0  0
 0  0      0 2849940  54308 1082552    0    0     0    60   17   19  0  0 100  0  0
 0  0      0 2849940  54308 1082552    0    0     0     0   27   41  0  0 100  0  0
 0  0      0 2849940  54316 1082552    0    0     0    16   19   34  0  0 98  2  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2849940  54316 1082552    0    0     0     0   23   31  0  0 100  0  0
 0  0      0 2849940  54316 1082556    0    0     0     0   14   19  0  0 100  0  0
 0  0      0 2849940  54316 1082556    0    0     0     0   20   29  0  0 100  0  0
 0  0      0 2849940  54316 1082556    0    0     0     0   26   52  0  0 100  0  0
 0  0      0 2849940  54324 1082556    0    0     0    16   38   76  0  0 99  1  0
 0  0      0 2849824  54324 1082556    0    0     0     0   55   81  0  0 99  0  0
 0  0      0 2849848  54324 1082564    0    0     0     0   21   33  0  0 100  0  0
 0  0      0 2849848  54324 1082564    0    0     0     0   26   48  0  0 100  0  0
 0  0      0 2849880  54324 1082564    0    0     0     0   42   73  0  0 100  0  0
 0  0      0 2849980  54332 1082564    0    0     0    40   60   94  0  0 99  1  0
 0  0      0 2850004  54332 1082572    0    0     0     0   16   22  0  0 100  0  0
 0  0      0 2850004  54332 1082572    0    0     0     0   16   22  0  0 100  0  0
 0  0      0 2849908  54332 1082576    0    0     0     0   39   71  0  0 100  0  0
 0  0      0 2849844  54332 1082576    0    0     0    16   30   48  0  0 100  0  0
 0  0      0 2849696  54336 1082576    0    0     0    60   69  105  0  0 98  1  0
 0  0      0 2849704  54336 1082592    0    0     0     0   56   91  0  0 100  0  0
 0  0      0 2849852  54336 1082560    0    0     0     0   44   66  0  0 100  0  0
 0  0      0 2849908  54336 1082560    0    0     0     0   24   36  0  0 100  0  0
 0  0      0 2849836  54336 1082560    0    0     0    24   69   91  0  0 100  0  0
 0  0      0 2849908  54344 1082560    0    0     0    40   23   39  0  0 99  2  0
 0  0      0 2849908  54344 1082560    0    0     0     0   21   30  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2849908  54344 1082560    0    0     0     0   19   24  0  0 100  0  0
 0  0      0 2849908  54344 1082560    0    0     0     0   15   20  0  0 100  0  0
 0  0      0 2849908  54344 1082560    0    0     0     0   16   22  0  0 100  0  0
 0  0      0 2849908  54348 1082560    0    0     0    16   25   44  0  0 99  1  0
 0  0      0 2849908  54348 1082560    0    0     0     0   19   25  0  0 100  0  0
 0  0      0 2849908  54348 1082560    0    0     0     0   32   61  0  0 100  0  0
 0  0      0 2849792  54348 1082560    0    0     0     0   54   93  0  0 99  0  0
 0  0      0 2849816  54348 1082560    0    0     0     0   66  102  0  0 100  0  0
 0  0      0 2849848  54356 1082560    0    0     0    44   33   51  0  0 98  2  0
 0  0      0 2849832  54356 1082560    0    0     0     0   50   74  0  0 100  0  0
 0  0      0 2849832  54356 1082560    0    0     0     0   21   24  0  0 100  0  0
 0  0      0 2849832  54356 1082560    0    0     0     0   18   24  0  0 100  0  0
 0  0      0 2849832  54356 1082560    0    0     0     0   18   28  0  0 100  0  0
 0  0      0 2849832  54360 1082560    0    0     0    16   22   35  0  0 99  1  0
 0  0      0 2849832  54360 1082560    0    0     0     0   16   24  0  0 100  0  0
 0  0      0 2849832  54360 1082560    0    0     0     0   17   24  0  0 100  0  0
 0  0      0 2849832  54360 1082560    0    0     0     0   17   26  0  0 100  0  0
 0  0      0 2849832  54360 1082560    0    0     0     0   20   28  0  0 100  0  0
 0  0      0 2849312  54364 1082556    0    0     0    16   77   99  1  0 98  1  0
 0  0      0 2849344  54364 1082496    0    0     0     0   20   31  0  0 100  0  0
 0  0      0 2849344  54364 1082496    0    0     0     0   19   27  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2849220  54364 1082496    0    0     0     0   14   19  0  0 100  0  0
 0  0      0 2849220  54364 1082496    0    0     0     0   17   26  0  0 100  0  0
 0  0      0 2849220  54372 1082496    0    0     0    40   31   44  0  0 99  1  0
 0  0      0 2849220  54372 1082500    0    0     0     0   22   27  0  0 100  0  0
 0  0      0 2849220  54372 1082500    0    0     0     0   27   40  0  0 100  0  0
 0  0      0 2849092  54372 1082500    0    0     0     0   43   68  0  0 100  0  0
 0  0      0 2849060  54372 1082500    0    0     0     0   34   52  0  0 100  0  0
 0  0      0 2849060  54380 1082500    0    0     0    36   28   35  0  0 99  2  0
 0  0      0 2849060  54380 1082500    0    0     0     0   21   28  0  0 100  0  0
 0  0      0 2849060  54380 1082500    0    0     0     0   28   47  0  0 100  0  0
 0  0      0 2849092  54380 1082500    0    0     0     0   34   63  0  0 100  0  0
 0  0      0 2849092  54380 1082500    0    0     0     0   36   66  0  0 100  0  0
 0  0      0 2849124  54384 1082500    0    0     0    64   36   51  0  0 98  2  0
 0  0      0 2849124  54384 1082500    0    0     0     0   14   20  0  0 100  0  0
 0  0      0 2849124  54384 1082500    0    0     0     0   27   40  0  0 100  0  0
 0  0      0 2849124  54384 1082504    0    0     0     0   29   46  0  0 100  0  0
 0  0      0 2849124  54384 1082504    0    0     0     0   23   34  0  0 100  0  0
 0  0      0 2849124  54388 1082504    0    0     0    16   27   44  0  0 99  1  0
 0  0      0 2849124  54388 1082504    0    0     0     0   23   32  0  0 100  0  0
 0  0      0 2849124  54388 1082504    0    0     0     0   28   40  0  0 100  0  0
 0  0      0 2849124  54388 1082504    0    0     0     0   23   33  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2849124  54388 1082504    0    0     0     0   14   20  0  0 100  0  0
 0  0      0 2849032  54392 1082508    0    0     0    40   31   47  0  0 99  1  0
 0  0      0 2849032  54392 1082508    0    0     0     0   19   26  0  0 100  0  0
 0  0      0 2849032  54392 1082508    0    0     0     0   24   32  0  0 100  0  0
 0  0      0 2849032  54392 1082508    0    0     0     0   13   18  0  0 100  0  0
 0  0      0 2849032  54392 1082508    0    0     0     0   29   45  0  0 100  0  0
 0  0      0 2849676  54392 1082504    0    0     0    40   36   64  0  0 99  1  0
 0  0      0 2848676  54392 1082504    0    0     0     0   67   82  1  0 99  0  0
 0  0      0 2848568  54392 1082508    0    0     0     0   42   67  0  0 100  0  0
 0  0      0 2848600  54392 1082508    0    0     0     0   83  139  0  0 100  0  0
 0  0      0 2848348  54392 1082508    0    0     0     0   34   74  0  0 100  0  0
 0  0      0 2848316  54400 1082508    0    0     0    36   43   77  0  0 99  1  0
 0  0      0 2848316  54400 1082508    0    0     0     0   13   19  0  0 100  0  0
 0  0      0 2848316  54400 1082508    0    0     0     0   31   51  0  0 100  0  0
 0  0      0 2848348  54400 1082508    0    0     0     0   30   58  0  0 100  0  0
 0  0      0 2848348  54400 1082508    0    0     0     0   37   51  0  0 100  0  0
 0  0      0 2848348  54404 1082508    0    0     0    16   29   44  0  0 99  1  0
 0  0      0 2848348  54404 1082508    0    0     0     0   23   31  0  0 100  0  0
 0  0      0 2848348  54404 1082508    0    0     0     0   13   17  0  0 100  0  0
 0  0      0 2848380  54404 1082508    0    0     0     0   20   27  0  0 100  0  0
 0  0      0 2848380  54404 1082508    0    0     0     0   12   17  0  0 100  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2848380  54408 1082508    0    0     0    20   34   48  0  0 99  1  0
 0  0      0 2848380  54408 1082508    0    0     0     0   23   35  0  0 100  0  0
 0  0      0 2848380  54408 1082508    0    0     0     0   32   43  0  0 100  0  0
 0  0      0 2848380  54408 1082508    0    0     0     0   17   26  0  0 100  0  0
 0  0      0 2848380  54408 1082508    0    0     0     0   36   51  0  0 100  0  0
 0  0      0 2849688  54412 1082508    0    0     0    60   54   94  0  0 99  1  0
 0  0      0 2849800  54412 1082508    0    0     0     0   23   27  0  0 100  0  0
 0  0      0 2849800  54412 1082508    0    0     0     0   13   19  0  0 100  0  0
 0  0      0 2849800  54412 1082508    0    0     0     0   19   26  0  0 100  0  0
 0  0      0 2849800  54412 1082508    0    0     0     0   17   22  0  0 100  0  0
 0  0      0 2849800  54420 1082508    0    0     0    72   29   39  0  0 99  2  0
 0  0      0 2849800  54420 1082508    0    0     0     0   28   52  0  0 100  0  0
 0  0      0 2849800  54420 1082508    0    0     0     0   39   64  0  0 100  0  0
 0  0      0 2849832  54420 1082508    0    0     0     0   21   31  0  0 100  0  0
 0  0      0 2849832  54420 1082508    0    0     0     0   23   30  0  0 100  0  0
 0  0      0 2849832  54424 1082508    0    0     0    64   40   51  0  0 97  2  0
 0  0      0 2849832  54424 1082508    0    0     0     0   32   53  0  0 100  0  0
 0  0      0 2849708  54424 1082508    0    0     0     0   43   61  1  0 100  0  0
 0  0      0 2849832  54424 1082512    0    0     0     0   49   82  0  0 100  0  0
 0  0      0 2849988  54424 1082512    0    0     0     0   21   34  0  0 100  0  0
 0  0      0 2849988  54432 1082512    0    0     0    80   51   85  0  0 99  1  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 0  0      0 2849988  54432 1082512    0    0     0     0   33   50  0  0 100  0  0
 0  0      0 2849860  54432 1082512    0    0     0     0   33   58  0  0 100  0  0
 0  0      0 2849828  54432 1082512    0    0     0     0   75  115  0  0 100  0  0
 0  0      0 2849612  54432 1082512    0    0     0     0   42   72  0  0 100  0  0
 1  0      0 2841040  54440 1082512    0    0     0    56  181  176  3  4 91  3  0
 0  0      0 2849612  54440 1082516    0    0     0    44   96  123  0  0 100  0  0
 0  0      0 2849676  54440 1082524    0    0     0     0   34   61  0  0 100  0  0
 0  0      0 2849528  54440 1082524    0    0     0     0   41   55  0  0 100  0  0
 0  0      0 2849676  54440 1082532    0    0     0     0   27   48  0  0 100  0  0
 0  0      0 2849676  54448 1082532    0    0     0    40   52  109  0  0 98  2  0
 0  0      0 2849740  54448 1082532    0    0     0     0   35   67  0  0 100  0  0
 0  0      0 2849856  54448 1082540    0    0     0     0   46   74  0  0 100  0  0
 0  0      0 2849856  54448 1082548    0    0     0     0   53   71  0  0 100  0  0
 0  0      0 2849864  54448 1082548    0    0     0     0   25   32  0  0 100  0  0
 0  0      0 2849864  54452 1082548    0    0     0    40   30   44  0  0 99  1  0
 0  0      0 2849864  54452 1082548    0    0     0     0   20   29  0  0 100  0  0
 0  0      0 2849864  54452 1082548    0    0     0     0   18   23  0  0 100  0  0
